obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,obs_101,obs_102,obs_103,obs_104,obs_105,obs_106,obs_107,obs_108,obs_109,obs_110,obs_111,obs_112,obs_113,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20
-0.3709907829761505,0.21019722521305084,-0.08098165690898895,0.6671746969223022,-0.30473217368125916,-0.2250426709651947,-0.7369469404220581,0.025027602910995483,-0.022705599665641785,1.3413103818893433,-0.6046474575996399,-0.033796533942222595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368977129459381,0.20554810762405396,-0.04532951861619949,-0.27450621128082275,0.12445375323295593,-0.207621231675148,-1.2247174978256226,-0.0483383908867836,-0.014415662735700607,2.1608173847198486,-0.9357109665870667,0.026472192257642746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999816417694092,-0.005098921246826649,0.0051357317715883255,0.9999228715896606,0.003223962150514126,-0.011324153281748295,0.08335099369287491,-0.012793857604265213,-0.03083905018866062,0.028109729290008545,0.139145627617836,-0.10023472458124161,-0.0884324312210083,0.048239320516586304,-0.16561461985111237,-0.2526436746120453,0.07759983092546463,-0.014652073383331299,0.4569905996322632,-0.16712558269500732,-0.10859916359186172,-0.011442514136433601,-0.002789770718663931,-0.011707242578268051,0.044374432414770126,-0.0832696184515953,0.007224075961858034,-0.009263158775866032,0.006951779127120972,-0.044766515493392944,0.26866623759269714,0.022044891491532326,0.0808309018611908,-0.5205141305923462,0.2774631977081299,-0.06884223222732544,-1.1002699136734009,-0.14251410961151123,0.13724274933338165,2.0479736328125,-0.8489726185798645,0.10130582749843597,-0.0032130901236087084,0.0010969351278617978,0.07231055945158005,-0.0641712099313736,0.11679818481206894,-0.0050166891887784,-0.04287096858024597,0.0379057303071022,0.09427324682474136,0.7321436405181885,0.10117951035499573,-0.3214634656906128,-1.82239830493927,0.5644360780715942,-0.7770541310310364,-3.4109532833099365,0.485371857881546,0.0474809892475605,6.050878047943115,-1.3088310956954956,-0.36275801062583923,-0.19597122073173523,0.00525897741317749,0.015030436217784882,0.5587760210037231,-1.3167974948883057,0.05238385498523712,-0.26045069098472595,0.37724360823631287,-0.5405210256576538,0.6917576789855957,0.1064361035823822,-0.32415592670440674,-1.780532956123352,0.556370198726654,-0.7941680550575256,-3.307931661605835,0.5372302532196045,0.029022622853517532,5.850790500640869,-1.2382768392562866,-0.35234758257865906,-0.22408786416053772,0.018879234790802002,0.04084613174200058,0.5472157597541809,-1.292778730392456,0.06573818624019623,-0.24874529242515564,0.4190441370010376,-0.42332327365875244
-0.36839985847473145,0.2140447497367859,-0.08181378245353699,0.6619843244552612,-0.3023788332939148,-0.2289237231016159,-0.7595307230949402,0.024482807144522667,-0.023241352289915085,1.3810745477676392,-0.6218283176422119,-0.033755894750356674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11444017291069031,0.16728974878787994,-0.035141780972480774,-0.228920578956604,0.10380595922470093,-0.16842149198055267,-0.7618814706802368,0.10359971970319748,-0.1368314027786255,1.3340920209884644,-0.5755811929702759,-0.16900664567947388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999778866767883,-0.005790424067527056,0.0058313594199717045,0.9999030232429504,0.003197409911081195,-0.012665880843997002,0.05268135294318199,0.00431873369961977,-0.03294818103313446,0.03246790170669556,0.13962091505527496,-0.09871582686901093,-0.09752339124679565,0.05318138003349304,-0.16688112914562225,-0.271289199590683,0.07571527361869812,-0.012380756437778473,0.491446852684021,-0.18138539791107178,-0.10647250711917877,-0.011677640490233898,-0.0027372450567781925,-0.010008345358073711,0.04313233867287636,-0.08097581565380096,0.007167473901063204,-0.009914024733006954,0.007827390916645527,-0.04253847897052765,0.19421064853668213,0.026865018531680107,0.07060061395168304,-0.4241061210632324,0.23243117332458496,-0.06004808470606804,-0.8629078269004822,-0.07522130757570267,0.10127559304237366,1.598728895187378,-0.6737816333770752,0.10396570712327957,-0.014278708025813103,0.002686472609639168,0.08381012082099915,-0.05932013317942619,0.11085173487663269,-0.0017572824144735932,-0.028076453134417534,0.04261496663093567,0.10849866271018982,0.6917576789855957,0.1064361035823822,-0.32415592670440674,-1.780532956123352,0.556370198726654,-0.7941680550575256,-3.307931661605835,0.5372302532196045,0.029022622853517532,5.850790500640869,-1.2382768392562866,-0.35234758257865906,-0.22408786416053772,0.018879234790802002,0.04084613174200058,0.5472157597541809,-1.292778730392456,0.06573818624019623,-0.24874529242515564,0.4190441370010376,-0.42332327365875244,0.6564958095550537,0.11382952332496643,-0.32523268461227417,-1.7450523376464844,0.5424761772155762,-0.8149628043174744,-3.1310672760009766,0.6419534683227539,-0.022089611738920212,5.507946014404297,-1.1427457332611084,-0.36631885170936584,-0.24863049387931824,0.017637789249420166,0.04547377675771713,0.5525751113891602,-1.2914890050888062,0.08459149301052094,-0.22989901900291443,0.4687258303165436,-0.344272255897522
-0.3664131760597229,0.21688881516456604,-0.08238732814788818,0.6580178737640381,-0.3005799353122711,-0.2317795306444168,-0.7674221992492676,0.029171591624617577,-0.028178855776786804,1.3946740627288818,-0.6276707053184509,-0.04055679962038994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866226851940155,0.12390203773975372,-0.024943985044956207,-0.17292946577072144,0.07842928171157837,-0.12440048158168793,-0.2305939793586731,0.25713029503822327,-0.25743693113327026,0.39062201976776123,-0.16774982213974,-0.3637251555919647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999726414680481,-0.006509051658213139,0.006555857136845589,0.9998881220817566,0.0034337497781962156,-0.013469213619828224,0.02607058174908161,0.016318906098604202,-0.03325427323579788,0.03556537628173828,0.14019326865673065,-0.0973784551024437,-0.10492318868637085,0.05732801556587219,-0.16816379129886627,-0.2845251262187958,0.07515428215265274,-0.01119730994105339,0.5157119035720825,-0.19180148839950562,-0.10485005378723145,-0.012136131525039673,-0.0026863436214625835,-0.008404823951423168,0.04210992157459259,-0.07888209819793701,0.007181578315794468,-0.010245897807180882,0.008821764960885048,-0.040189024060964584,0.13377337157726288,0.03179650753736496,0.06062117591500282,-0.3426821529865265,0.19480645656585693,-0.06381303071975708,-0.5958932042121887,-0.012573483400046825,0.04427739232778549,1.0978459119796753,-0.485918253660202,0.0763821005821228,-0.02530577778816223,0.0024733194150030613,0.076576367020607,-0.0466899499297142,0.10101328045129776,0.0019999437499791384,-0.012288293801248074,0.04841981828212738,0.11399586498737335,0.6564958095550537,0.11382952332496643,-0.32523268461227417,-1.7450523376464844,0.5424761772155762,-0.8149628043174744,-3.1310672760009766,0.6419534683227539,-0.022089611738920212,5.507946014404297,-1.1427457332611084,-0.36631885170936584,-0.24863049387931824,0.017637789249420166,0.04547377675771713,0.5525751113891602,-1.2914890050888062,0.08459149301052094,-0.22989901900291443,0.4687258303165436,-0.344272255897522,0.6140656471252441,0.1298711597919464,-0.32978111505508423,-1.7088042497634888,0.5064135193824768,-0.8291419148445129,-2.8728280067443848,0.7950822114944458,-0.10965271294116974,5.005650997161865,-1.018841028213501,-0.4102810323238373,-0.27356094121932983,0.0107613205909729,0.04029562324285507,0.5717299580574036,-1.2985973358154297,0.10265542566776276,-0.20602461695671082,0.5292103886604309,-0.29708361625671387
-0.3649349510669708,0.21900083124637604,-0.08281154185533524,0.6550671458244324,-0.29924166202545166,-0.23389974236488342,-0.7687544822692871,0.03476801887154579,-0.033538829535245895,1.3966994285583496,-0.6285383105278015,-0.04830490052700043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04848763346672058,0.06899796426296234,-0.013744831085205078,-0.09675174951553345,0.04388168454170227,-0.06923042237758636,0.26134252548217773,0.3252045810222626,-0.28912267088890076,-0.4774540662765503,0.20536929368972778,-0.43476569652557373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999666213989258,-0.007157731335610151,0.007211135234683752,0.999880313873291,0.003848322667181492,-0.013715125620365143,-0.0036581193562597036,0.02490963414311409,-0.02757525071501732,0.0375978946685791,0.14091795682907104,-0.09628309309482574,-0.11067038774490356,0.06065592169761658,-0.16945840418338776,-0.2918592393398285,0.07660867273807526,-0.010952109470963478,0.5288368463516235,-0.1981225609779358,-0.10423092544078827,-0.01280948519706726,-0.0026572616770863533,-0.0070764427073299885,0.04143651947379112,-0.07700609415769577,0.007349424995481968,-0.0103767029941082,0.009968126192688942,-0.03785857930779457,0.08241807669401169,0.04175195097923279,0.045874565839767456,-0.25939711928367615,0.15211662650108337,-0.06331857293844223,-0.29987841844558716,0.09832548350095749,0.0025284120347350836,0.5374664664268494,-0.2824588418006897,0.022401392459869385,-0.03587012737989426,0.001624968135729432,0.0622786208987236,-0.028229599818587303,0.09045957773923874,0.00876983255147934,-0.0046914867125451565,0.05582217127084732,0.11278146505355835,0.6140656471252441,0.1298711597919464,-0.32978111505508423,-1.7088042497634888,0.5064135193824768,-0.8291419148445129,-2.8728280067443848,0.7950822114944458,-0.10965271294116974,5.005650997161865,-1.018841028213501,-0.4102810323238373,-0.27356094121932983,0.0107613205909729,0.04029562324285507,0.5717299580574036,-1.2985973358154297,0.10265542566776276,-0.20602461695671082,0.5292103886604309,-0.29708361625671387,0.5611149072647095,0.12670665979385376,-0.33534449338912964,-1.663612961769104,0.4589898884296417,-0.826748788356781,-2.550811290740967,0.9509234428405762,-0.20202653110027313,4.377188682556152,-0.8680907487869263,-0.4554081857204437,-0.2992210388183594,0.009870827198028564,0.039222441613674164,0.5890323519706726,-1.3011664152145386,0.10472430288791656,-0.17527338862419128,0.5950363874435425,-0.28247976303100586
-0.3644736707210541,0.21964873373508453,-0.08293712139129639,0.6541478037834167,-0.298824667930603,-0.23454874753952026,-0.7569684982299805,0.04217977449297905,-0.03974376246333122,1.3755759000778198,-0.6194559335708618,-0.05794742703437805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011312216520309448,0.01589842140674591,-0.0030854716897010803,-0.022545456886291504,0.010226666927337646,-0.015926361083984375,0.8232086896896362,0.4069722294807434,-0.30915960669517517,-1.474490761756897,0.6363227963447571,-0.5087241530418396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999960720539093,-0.007561133708804846,0.007622433360666037,0.9998814463615417,0.004525089170783758,-0.013412605971097946,-0.031403712928295135,0.0388755239546299,-0.015702849254012108,0.038545310497283936,0.14170391857624054,-0.09556318819522858,-0.11467421054840088,0.06303158402442932,-0.17048081755638123,-0.2935706079006195,0.08037550747394562,-0.01179087720811367,0.5305337905883789,-0.20014309883117676,-0.10477274656295776,-0.013692259788513184,-0.0026328405365347862,-0.005953896325081587,0.04109932482242584,-0.07531193643808365,0.007548770401626825,-0.010424422100186348,0.011273713782429695,-0.035676345229148865,0.030182210728526115,0.04460785537958145,0.026364006102085114,-0.17385058104991913,0.10313767939805984,-0.045779891312122345,-0.038954224437475204,0.21277856826782227,-0.056786730885505676,-0.0011889885645359755,-0.07075928896665573,-0.031096041202545166,-0.04583186283707619,0.0017188435886055231,0.05283801257610321,-0.012513711117208004,0.08173751085996628,0.009639522060751915,-0.0017151078209280968,0.06353453546762466,0.10535101592540741,0.5611149072647095,0.12670665979385376,-0.33534449338912964,-1.663612961769104,0.4589898884296417,-0.826748788356781,-2.550811290740967,0.9509234428405762,-0.20202653110027313,4.377188682556152,-0.8680907487869263,-0.4554081857204437,-0.2992210388183594,0.009870827198028564,0.039222441613674164,0.5890323519706726,-1.3011664152145386,0.10472430288791656,-0.17527338862419128,0.5950363874435425,-0.28247976303100586,0.48086681962013245,0.11108987033367157,-0.3424532413482666,-1.577025294303894,0.39625898003578186,-0.7996038794517517,-2.153611660003662,1.1314890384674072,-0.30327674746513367,3.6059465408325195,-0.6945880055427551,-0.5041934847831726,-0.3253558576107025,0.004756569862365723,0.04609473794698715,0.6116182208061218,-1.2870616912841797,0.10640893876552582,-0.14089205861091614,0.6653085350990295,-0.29647552967071533
-0.36448246240615845,0.21963676810264587,-0.08293496072292328,0.6541653275489807,-0.29883259534835815,-0.2345367968082428,-0.7358261346817017,0.051046907901763916,-0.0459052138030529,1.3377197980880737,-0.6030853986740112,-0.06865386664867401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006315857172012329,-0.0088471919298172,0.001705065369606018,0.01258552074432373,-0.005707889795303345,0.00885985791683197,1.174074411392212,0.46154969930648804,-0.30752915143966675,-2.1019668579101562,0.9096339344978333,-0.5486212968826294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999954879283905,-0.007865074090659618,0.007932008244097233,0.9998884797096252,0.0052309902384877205,-0.012694315053522587,-0.05075261369347572,0.03308021277189255,-0.011496542021632195,0.038698554039001465,0.1424063891172409,-0.09506995230913162,-0.11673158407211304,0.06423318386077881,-0.17093388736248016,-0.28866949677467346,0.08650630712509155,-0.01408245787024498,0.5195196866989136,-0.19765591621398926,-0.10648639500141144,-0.01472642831504345,-0.002616306534036994,-0.004892786033451557,0.04095946624875069,-0.07371816784143448,0.0077591994777321815,-0.010422412306070328,0.012741523794829845,-0.033743780106306076,0.0010559690417721868,0.0387076660990715,0.017250197008252144,-0.07505617290735245,0.04059155285358429,-0.014354242943227291,0.295833557844162,0.33011338114738464,-0.13089321553707123,-0.6293288469314575,0.1429642289876938,-0.0881417840719223,-0.05248371884226799,0.00143311801366508,0.05103825405240059,-0.005025804974138737,0.07705746591091156,0.009954197332262993,0.0005664294003508985,0.07138987630605698,0.09303899109363556,0.48086681962013245,0.11108987033367157,-0.3424532413482666,-1.577025294303894,0.39625898003578186,-0.7996038794517517,-2.153611660003662,1.1314890384674072,-0.30327674746513367,3.6059465408325195,-0.6945880055427551,-0.5041934847831726,-0.3253558576107025,0.004756569862365723,0.04609473794698715,0.6116182208061218,-1.2870616912841797,0.10640893876552582,-0.14089205861091614,0.6653085350990295,-0.29647552967071533,0.40406760573387146,0.10927656292915344,-0.3398372232913971,-1.4803935289382935,0.33916211128234863,-0.7898328900337219,-1.7445695400238037,1.3036963939666748,-0.39710935950279236,2.8299293518066406,-0.5219738483428955,-0.5581299066543579,-0.3490767180919647,0.005082666873931885,0.05165310949087143,0.6349896788597107,-1.2597023248672485,0.10938103497028351,-0.0979408398270607,0.7364819645881653,-0.32626795768737793
-0.36472630500793457,0.21929484605789185,-0.08286891877651215,0.6546512246131897,-0.29905298352241516,-0.23419435322284698,-0.710005521774292,0.06064176186919212,-0.05204492807388306,1.2914972305297852,-0.5830705761909485,-0.07989227771759033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03180950880050659,-0.04496052861213684,0.008831173181533813,0.06343275308609009,-0.028771162033081055,0.04507303237915039,1.9210829734802246,0.5665477514266968,-0.2626764476299286,-3.4498989582061768,1.5061185359954834,-0.6052374839782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999471306800842,-0.008135328069329262,0.008207269012928009,0.9999001622200012,0.006192360073328018,-0.011554837226867676,-0.07191801071166992,0.05733613669872284,-0.013129345141351223,0.03822717070579529,0.1430688053369522,-0.09472858905792236,-0.11730784177780151,0.06435126066207886,-0.17087331414222717,-0.27762094140052795,0.09476184844970703,-0.01768304407596588,0.4968094825744629,-0.19105225801467896,-0.10937772691249847,-0.01591244339942932,-0.002598881721496582,-0.0038807550445199013,0.040897436439991,-0.0721614882349968,0.007993398234248161,-0.010371233336627483,0.01436117198318243,-0.03210127726197243,-0.038069095462560654,0.03783129155635834,0.011732170358300209,-0.01033764984458685,-0.009200706146657467,0.009007895365357399,0.5853210687637329,0.42947131395339966,-0.19178801774978638,-1.183631181716919,0.34115922451019287,-0.14539358019828796,-0.060092292726039886,0.0015303372638300061,0.04852116107940674,-0.0023571960628032684,0.07536543905735016,0.011266001500189304,0.0030788867734372616,0.07872408628463745,0.07874488085508347,0.40406760573387146,0.10927656292915344,-0.3398372232913971,-1.4803935289382935,0.33916211128234863,-0.7898328900337219,-1.7445695400238037,1.3036963939666748,-0.39710935950279236,2.8299293518066406,-0.5219738483428955,-0.5581299066543579,-0.3490767180919647,0.005082666873931885,0.05165310949087143,0.6349896788597107,-1.2597023248672485,0.10938103497028351,-0.0979408398270607,0.7364819645881653,-0.32626795768737793,0.2882609963417053,0.08227844536304474,-0.3402670621871948,-1.31557035446167,0.2927700877189636,-0.7156221270561218,-1.2659962177276611,1.4813868999481201,-0.4860931634902954,1.9139646291732788,-0.3307940363883972,-0.6083027124404907,-0.3738093674182892,-0.001547098159790039,0.05800517648458481,0.668984055519104,-1.2240628004074097,0.11594492197036743,-0.0557100847363472,0.7929510474205017,-0.3462529182434082
-0.3657548427581787,0.2178383469581604,-0.08258171379566193,0.6567026376724243,-0.2999834418296814,-0.23273387551307678,-0.6589828133583069,0.07370881736278534,-0.05641227215528488,1.1997238397598267,-0.5428406596183777,-0.09286336600780487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051155686378479004,-0.0726260244846344,0.014398433268070221,0.10205358266830444,-0.046287477016448975,0.07284879684448242,2.494305372238159,0.6053098440170288,-0.1754070669412613,-4.488807678222656,1.9713058471679688,-0.5874903798103333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999333620071411,-0.008603195659816265,0.008680225349962711,0.9999120831489563,0.007614078465849161,-0.010091914795339108,-0.09079569578170776,0.08144199103116989,-0.022861652076244354,0.03620001673698425,0.14331753551959991,-0.09432677924633026,-0.11546295881271362,0.06317383050918579,-0.16959087550640106,-0.26029106974601746,0.10481077432632446,-0.022283731028437614,0.4620983600616455,-0.18031823635101318,-0.11325952410697937,-0.01718044839799404,-0.002592698438093066,-0.0029106975998729467,0.040882766246795654,-0.0706062987446785,0.008298731409013271,-0.01005339901894331,0.016061116009950638,-0.030693380162119865,-0.1266562044620514,0.014966635033488274,0.013879358768463135,0.12423784285783768,-0.07674319297075272,0.0805007666349411,0.8929492831230164,0.5158408880233765,-0.23906168341636658,-1.7699397802352905,0.541813850402832,-0.19226370751857758,-0.06333641707897186,0.0010004853829741478,0.04685013368725777,-0.00011712256673490629,0.07542872428894043,0.014819229952991009,0.019465211778879166,0.0824873074889183,0.06766491383314133,0.2882609963417053,0.08227844536304474,-0.3402670621871948,-1.31557035446167,0.2927700877189636,-0.7156221270561218,-1.2659962177276611,1.4813868999481201,-0.4860931634902954,1.9139646291732788,-0.3307940363883972,-0.6083027124404907,-0.3738093674182892,-0.001547098159790039,0.05800517648458481,0.668984055519104,-1.2240628004074097,0.11594492197036743,-0.0557100847363472,0.7929510474205017,-0.3462529182434082,0.14699086546897888,0.05163279175758362,-0.3445250391960144,-1.0807666778564453,0.245779350399971,-0.6052414774894714,-0.7643846273422241,1.605299711227417,-0.5299927592277527,0.9686188101768494,-0.12669339776039124,-0.6406899690628052,-0.4003618657588959,0.00036090612411499023,0.0720081552863121,0.7106931209564209,-1.1733769178390503,0.1230589896440506,-0.019464440643787384,0.8179469704627991,-0.3424966335296631
-0.36677253246307373,0.21638980507850647,-0.08229298144578934,0.6587333679199219,-0.3009044826030731,-0.2312804013490677,-0.6102333068847656,0.08485415577888489,-0.059061210602521896,1.1119449138641357,-0.504218339920044,-0.10339189320802689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05034059286117554,-0.07203072309494019,0.014512613415718079,0.10049939155578613,-0.04557967185974121,0.07232427597045898,2.3238136768341064,0.4611752927303314,-0.04652068018913269,-4.189223289489746,1.8507375717163086,-0.4042915999889374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999111294746399,-0.009318203665316105,0.00939557608217001,0.999923050403595,0.009460674598813057,-0.00818952638655901,-0.12086667120456696,0.10068817436695099,-0.036442067474126816,0.032038211822509766,0.1429440975189209,-0.0938369557261467,-0.11029154062271118,0.060484498739242554,-0.16642475128173828,-0.2369835078716278,0.11584149301052094,-0.027199694886803627,0.4162271022796631,-0.16554003953933716,-0.1176052987575531,-0.01849166303873062,-0.002590622752904892,-0.0018659038469195366,0.04091806337237358,-0.0689927414059639,0.008677573874592781,-0.009397120214998722,0.017711274325847626,-0.029402924701571465,-0.233064666390419,-0.010365466587245464,0.0166806448251009,0.2913907468318939,-0.15114034712314606,0.1786244958639145,1.1794953346252441,0.554929256439209,-0.24765118956565857,-2.3004343509674072,0.7377184629440308,-0.2120383232831955,-0.06511810421943665,0.001096826745197177,0.051410406827926636,0.0024017789401113987,0.07841279357671738,0.01831095665693283,0.036035314202308655,0.07981982082128525,0.06221173331141472,0.14699086546897888,0.05163279175758362,-0.3445250391960144,-1.0807666778564453,0.245779350399971,-0.6052414774894714,-0.7643846273422241,1.605299711227417,-0.5299927592277527,0.9686188101768494,-0.12669339776039124,-0.6406899690628052,-0.4003618657588959,0.00036090612411499023,0.0720081552863121,0.7106931209564209,-1.1733769178390503,0.1230589896440506,-0.019464440643787384,0.8179469704627991,-0.3424966335296631,0.06609642505645752,-0.015861622989177704,-0.323608934879303,-0.9085292816162109,0.2250816524028778,-0.554388165473938,-0.3914088308811188,1.5782735347747803,-0.48157986998558044,0.2866211235523224,0.05872761830687523,-0.6289190053939819,-0.42038437724113464,0.02049344778060913,0.08576899021863937,0.741926372051239,-1.0971437692642212,0.13090795278549194,0.02027934044599533,0.8309275507926941,-0.33589422702789307
-0.36776846647262573,0.2149571180343628,-0.0820012092590332,0.6607226133346558,-0.30180662870407104,-0.22984090447425842,-0.5660302639007568,0.0921558290719986,-0.05827309936285019,1.03215491771698,-0.46881115436553955,-0.10903503000736237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049535930156707764,-0.07163360714912415,0.01473892480134964,0.09899288415908813,-0.044892728328704834,0.07202066481113434,2.1571755409240723,0.29649826884269714,0.08391197770833969,-3.8949460983276367,1.7331197261810303,-0.20591840147972107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998812675476074,-0.01012553833425045,0.010192252695560455,0.999931812286377,0.011557027697563171,-0.0058164699003100395,-0.14213865995407104,0.10916519910097122,-0.038963433355093,0.0264890193939209,0.14203128218650818,-0.09330428391695023,-0.10283869504928589,0.05674120783805847,-0.16199612617492676,-0.21008142828941345,0.12568572163581848,-0.031096026301383972,0.36431849002838135,-0.147524893283844,-0.121304452419281,-0.019782118499279022,-0.002538474276661873,-0.000733874156139791,0.04107392206788063,-0.06722573190927505,0.009122379124164581,-0.008418471552431583,0.019263003021478653,-0.02820420451462269,-0.2860719561576843,-0.03963708505034447,0.02001436986029148,0.3807164430618286,-0.19270433485507965,0.22845692932605743,1.3291890621185303,0.4697410464286804,-0.182056725025177,-2.5463459491729736,0.8907000422477722,-0.17534497380256653,-0.06272296607494354,0.0033262374345213175,0.05531522259116173,0.009478558786213398,0.08606024831533432,0.02171177975833416,0.05163049325346947,0.07507485896348953,0.05782889574766159,0.06609642505645752,-0.015861622989177704,-0.323608934879303,-0.9085292816162109,0.2250816524028778,-0.554388165473938,-0.3914088308811188,1.5782735347747803,-0.48157986998558044,0.2866211235523224,0.05872761830687523,-0.6289190053939819,-0.42038437724113464,0.02049344778060913,0.08576899021863937,0.741926372051239,-1.0971437692642212,0.13090795278549194,0.02027934044599533,0.8309275507926941,-0.33589422702789307,0.029083162546157837,-0.13872618973255157,-0.28915807604789734,-0.782757043838501,0.22549550235271454,-0.496654212474823,-0.12308717519044876,1.4400782585144043,-0.3564012944698334,-0.19484582543373108,0.19741466641426086,-0.5594465136528015,-0.4263334572315216,0.04198259115219116,0.10582741349935532,0.7641974687576294,-1.0033522844314575,0.13776348531246185,0.060509078204631805,0.8337551951408386,-0.3245037794113159
-0.36875396966934204,0.2135244607925415,-0.08170342445373535,0.6626930832862854,-0.3027001917362213,-0.22839957475662231,-0.5239462852478027,0.096714086830616,-0.05570473149418831,0.9561470746994019,-0.43489354848861694,-0.11162862926721573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04914700984954834,-0.07163286209106445,0.014964304864406586,0.09828954935073853,-0.044570863246917725,0.07208995521068573,2.077726364135742,0.19362308084964752,0.15067169070243835,-3.7531466484069824,1.6772710084915161,-0.0915631651878357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998477697372437,-0.010819810442626476,0.010865320451557636,0.9999356865882874,0.013653768226504326,-0.0034025555942207575,-0.1347070187330246,0.10410557687282562,-0.02811281755566597,0.020452231168746948,0.1398468315601349,-0.09251590818166733,-0.09437054395675659,0.052547991275787354,-0.1565037965774536,-0.18188533186912537,0.13228127360343933,-0.03298171982169151,0.31085264682769775,-0.12770730257034302,-0.12314827740192413,-0.020915288478136063,-0.0023471664171665907,0.0005620580050162971,0.041418444365262985,-0.06524863839149475,0.009607894346117973,-0.00715982262045145,0.02068319544196129,-0.027069849893450737,-0.29801470041275024,-0.11954580992460251,0.036657094955444336,0.41591957211494446,-0.20654641091823578,0.2820029854774475,1.3720223903656006,0.29245731234550476,-0.06114531680941582,-2.5896248817443848,0.9705662727355957,-0.07304934412240982,-0.052911944687366486,0.011051544919610023,0.06386983394622803,0.01940632425248623,0.09638001024723053,0.023545188829302788,0.06478596478700638,0.06873025745153427,0.054772209376096725,0.029083162546157837,-0.13872618973255157,-0.28915807604789734,-0.782757043838501,0.22549550235271454,-0.496654212474823,-0.12308717519044876,1.4400782585144043,-0.3564012944698334,-0.19484582543373108,0.19741466641426086,-0.5594465136528015,-0.4263334572315216,0.04198259115219116,0.10582741349935532,0.7641974687576294,-1.0033522844314575,0.13776348531246185,0.060509078204631805,0.8337551951408386,-0.3245037794113159,0.01976040005683899,-0.28049397468566895,-0.25334450602531433,-0.6772871017456055,0.2244686484336853,-0.43491560220718384,0.08497446030378342,1.2565958499908447,-0.19331477582454681,-0.5492851138114929,0.2852267622947693,-0.46651142835617065,-0.41287174820899963,0.05679291486740112,0.13006430864334106,0.799257218837738,-0.9050019979476929,0.14731310307979584,0.10089000314474106,0.8388471603393555,-0.3066072463989258
