t_sec,fsm_state,cmd_x,cmd_y,cmd_yaw,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_pos_12,dof_pos_13,dof_pos_14,dof_pos_15,dof_pos_16,dof_pos_17,dof_pos_18,dof_pos_19,dof_pos_20,dof_pos_target_0,dof_pos_target_1,dof_pos_target_2,dof_pos_target_3,dof_pos_target_4,dof_pos_target_5,dof_pos_target_6,dof_pos_target_7,dof_pos_target_8,dof_pos_target_9,dof_pos_target_10,dof_pos_target_11,dof_pos_target_12,dof_pos_target_13,dof_pos_target_14,dof_pos_target_15,dof_pos_target_16,dof_pos_target_17,dof_pos_target_18,dof_pos_target_19,dof_pos_target_20,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,dof_vel_12,dof_vel_13,dof_vel_14,dof_vel_15,dof_vel_16,dof_vel_17,dof_vel_18,dof_vel_19,dof_vel_20,policy_delta_0,policy_delta_1,policy_delta_2,policy_delta_3,policy_delta_4,policy_delta_5,policy_delta_6,policy_delta_7,policy_delta_8,policy_delta_9,policy_delta_10,policy_delta_11,policy_delta_12,policy_delta_13,policy_delta_14,policy_delta_15,policy_delta_16,policy_delta_17,policy_delta_18,policy_delta_19,policy_delta_20,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,root_pos_relative_z,cee_tangent_x,cee_tangent_y,cee_tangent_z,cee_normal_x,cee_normal_y,cee_normal_z,key_body_pos_relative_0,key_body_pos_relative_1,key_body_pos_relative_2,key_body_pos_relative_3,key_body_pos_relative_4,key_body_pos_relative_5,key_body_pos_relative_6,key_body_pos_relative_7,key_body_pos_relative_8,key_body_pos_relative_9,key_body_pos_relative_10,key_body_pos_relative_11,key_body_pos_relative_12,key_body_pos_relative_13,key_body_pos_relative_14,key_body_pos_relative_15,key_body_pos_relative_16,key_body_pos_relative_17,key_body_pos_relative_18,key_body_pos_relative_19,key_body_pos_relative_20,key_body_pos_relative_21,key_body_pos_relative_22,key_body_pos_relative_23,key_body_pos_relative_24,key_body_pos_relative_25,key_body_pos_relative_26,key_body_pos_relative_27,key_body_pos_relative_28,key_body_pos_relative_29,key_body_pos_relative_30,key_body_pos_relative_31,key_body_pos_relative_32,key_body_pos_relative_33,key_body_pos_relative_34,key_body_pos_relative_35,key_body_pos_relative_36,key_body_pos_relative_37,key_body_pos_relative_38,progress,
3.8132,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3000,-0.3000,0.0000,0.0500,-0.0500,0.0000,0.0040,-0.0040,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,-0.2000,-0.2000,0.0000,0.0000,-0.0600,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3.8334,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3000,-0.3000,0.0000,0.0500,-0.0500,0.0000,0.0040,-0.0040,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,-0.2000,-0.2000,0.0000,0.0000,-0.0600,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3.8538,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3000,-0.3000,0.0000,0.0500,-0.0500,0.0000,0.0040,-0.0040,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,-0.2000,-0.2000,0.0000,0.0000,-0.0600,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3.8741,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3000,-0.3000,0.0000,0.0500,-0.0500,0.0000,0.0040,-0.0040,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,-0.2000,-0.2000,0.0000,0.0000,-0.0600,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
3.8944,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0000,
3.9146,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0000,
3.9348,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0001,-0.0002,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0001,-0.0000,-0.0000,0.0001,-0.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0035,-0.0137,0.0803,-0.1427,0.0095,0.0238,0.0064,0.0313,-0.0251,0.0434,-0.0333,-0.0246,0.0459,-0.0079,-0.0818,-0.0027,-0.0220,0.0224,-0.0049,0.0172,0.0668,0.0141,-0.0548,0.3211,-0.5707,0.0379,0.0950,0.0255,0.1250,-0.1005,0.1738,-0.1332,-0.0983,0.1835,-0.0317,-0.3273,-0.0108,-0.0882,0.0897,-0.0194,0.0688,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0010,
3.9551,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,-0.0001,0.0006,-0.0010,0.0001,0.0002,0.0000,0.0000,-0.0002,0.0003,-0.0002,-0.0002,0.0003,-0.0001,-0.0006,-0.0000,-0.0002,0.0002,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,0.0035,-0.0137,0.0803,-0.1426,0.0095,0.0237,0.0064,0.0313,-0.0251,0.0434,-0.0333,-0.0246,0.0459,-0.0079,-0.0819,-0.0027,-0.0220,0.0224,-0.0049,0.0172,0.0665,0.0142,-0.0548,0.3212,-0.5705,0.0380,0.0949,0.0255,0.1252,-0.1004,0.1737,-0.1331,-0.0984,0.1834,-0.0317,-0.3275,-0.0109,-0.0881,0.0896,-0.0194,0.0688,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0020,
3.9754,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0001,-0.0003,0.0018,-0.0033,0.0002,0.0005,0.0001,0.0000,-0.0006,0.0010,-0.0008,-0.0006,0.0010,-0.0002,-0.0019,-0.0001,-0.0005,0.0005,-0.0001,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0166,0.0036,-0.0137,0.0803,-0.1426,0.0095,0.0237,0.0064,0.0313,-0.0251,0.0434,-0.0332,-0.0246,0.0458,-0.0079,-0.0819,-0.0028,-0.0220,0.0224,-0.0049,0.0172,0.0663,0.0142,-0.0549,0.3212,-0.5703,0.0380,0.0948,0.0255,0.1253,-0.1003,0.1736,-0.1330,-0.0985,0.1834,-0.0317,-0.3278,-0.0110,-0.0880,0.0895,-0.0194,0.0687,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0039,
3.9956,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0002,-0.0006,0.0037,-0.0066,0.0004,0.0011,0.0003,0.0000,-0.0012,0.0020,-0.0015,-0.0011,0.0021,-0.0004,-0.0038,-0.0001,-0.0010,0.0010,-0.0002,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.0036,-0.0138,0.0803,-0.1425,0.0096,0.0236,0.0064,0.0314,-0.0250,0.0433,-0.0332,-0.0247,0.0458,-0.0079,-0.0821,-0.0028,-0.0220,0.0223,-0.0049,0.0171,0.0658,0.0143,-0.0550,0.3213,-0.5699,0.0382,0.0946,0.0255,0.1256,-0.1001,0.1734,-0.1328,-0.0986,0.1833,-0.0316,-0.3283,-0.0113,-0.0879,0.0893,-0.0194,0.0686,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0049,
4.0159,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0002,-0.0009,0.0055,-0.0098,0.0007,0.0016,0.0004,0.0000,-0.0017,0.0030,-0.0023,-0.0017,0.0031,-0.0005,-0.0056,-0.0002,-0.0015,0.0015,-0.0003,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,0.0036,-0.0138,0.0803,-0.1424,0.0096,0.0236,0.0064,0.0314,-0.0250,0.0433,-0.0332,-0.0247,0.0458,-0.0079,-0.0821,-0.0028,-0.0219,0.0223,-0.0049,0.0171,0.0656,0.0144,-0.0551,0.3213,-0.5697,0.0383,0.0945,0.0255,0.1257,-0.1000,0.1733,-0.1327,-0.0987,0.1832,-0.0316,-0.3285,-0.0114,-0.0878,0.0893,-0.0194,0.0685,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0059,
4.0362,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0004,-0.0014,0.0084,-0.0148,0.0010,0.0025,0.0007,0.0000,-0.0026,0.0045,-0.0034,-0.0026,0.0048,-0.0008,-0.0085,-0.0003,-0.0023,0.0023,-0.0005,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,0.0036,-0.0138,0.0803,-0.1424,0.0096,0.0236,0.0064,0.0315,-0.0250,0.0433,-0.0332,-0.0247,0.0458,-0.0079,-0.0822,-0.0029,-0.0219,0.0223,-0.0049,0.0171,0.0654,0.0145,-0.0551,0.3214,-0.5695,0.0384,0.0944,0.0255,0.1259,-0.0999,0.1732,-0.1326,-0.0988,0.1832,-0.0316,-0.3288,-0.0115,-0.0877,0.0892,-0.0194,0.0684,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0068,
4.0565,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0005,-0.0020,0.0117,-0.0207,0.0014,0.0034,0.0009,0.0000,-0.0036,0.0063,-0.0048,-0.0036,0.0066,-0.0011,-0.0119,-0.0004,-0.0032,0.0032,-0.0007,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,0.0036,-0.0138,0.0803,-0.1423,0.0096,0.0236,0.0064,0.0315,-0.0249,0.0433,-0.0331,-0.0247,0.0458,-0.0079,-0.0823,-0.0029,-0.0219,0.0223,-0.0049,0.0171,0.0652,0.0145,-0.0552,0.3214,-0.5693,0.0385,0.0943,0.0255,0.1260,-0.0998,0.1731,-0.1325,-0.0989,0.1831,-0.0316,-0.3290,-0.0116,-0.0876,0.0891,-0.0194,0.0684,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0078,
4.0769,RLFSMStateRLWholeBodyTrackingDance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0007,-0.0026,0.0154,-0.0272,0.0018,0.0045,0.0012,0.0000,-0.0048,0.0083,-0.0063,-0.0047,0.0088,-0.0015,-0.0158,-0.0006,-0.0042,0.0043,-0.0009,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0162,0.0037,-0.0138,0.0804,-0.1422,0.0097,0.0235,0.0064,0.0316,-0.0249,0.0432,-0.0331,-0.0248,0.0458,-0.0079,-0.0824,-0.0030,-0.0219,0.0222,-0.0048,0.0171,0.0647,0.0146,-0.0553,0.3215,-0.5690,0.0387,0.0940,0.0255,0.1263,-0.0996,0.1729,-0.1323,-0.0990,0.1830,-0.0315,-0.3295,-0.0119,-0.0875,0.0889,-0.0194,0.0682,0.2500,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0100,-0.0610,0.1473,0.0100,0.0900,0.1473,0.0100,0.0900,0.1473,0.0100,-0.0900,0.1473,0.0100,0.1107,0.0804,0.0100,-0.1107,0.0804,0.0000,-0.0506,-0.1953,0.0000,0.0506,-0.1953,0.0100,0.0000,0.0690,0.0000,-0.0506,-0.0676,0.0000,0.0506,-0.0722,0.0000,-0.0506,-0.0919,0.0000,0.0506,-0.0919,0.0098,
