obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20
0.1285245418548584,-0.042107585817575455,0.1330413669347763,0.019164150580763817,-0.032165464013814926,0.04532012715935707,0.036587104201316833,-0.07231591641902924,0.0,-0.1339014321565628,-0.19115766882896423,0.06752683222293854,0.27810192108154297,0.040570974349975586,0.010088326409459114,-0.05339999869465828,-0.11878786236047745,-0.17862285673618317,0.22830933332443237,0.0,0.038261279463768005,0.048324014991521835,0.007625966798514128,0.038835253566503525,-0.02557564340531826,-0.028853414580225945,-0.013891159556806087,0.02450309507548809,-0.011723934672772884,0.0,-0.001977682113647461,8.89599250513129e-05,-0.019148288294672966,0.07916002720594406,0.009709260426461697,-0.032987844198942184,-0.00022575257753487676,-0.06080075725913048,-0.03488704562187195,0.029502956196665764,0.0,0.01421861257404089,0.2898382246494293,0.016795694828033447,0.9949657320976257,0.09880145639181137,-0.021031945943832397,-0.0984419584274292,0.9949204921722412,0.058228492736816406,0.007466316223144531,0.14891794323921204,-0.09269428253173828,0.0034646987915039062,0.14624369144439697,-0.09269428253173828,0.0034651756286621094,0.14624369144439697,0.08721446990966797,0.008234500885009766,0.14943155646324158,-0.11507415771484375,0.009395599365234375,0.0801834762096405,0.10811233520507812,0.019231796264648438,0.08353480696678162,0.058341026306152344,-0.002223491668701172,-0.1923101246356964,-0.05050086975097656,-0.011782646179199219,-0.19577249884605408,-0.0012826919555664062,0.0031571388244628906,0.06963756680488586,0.05417633056640625,0.008491992950439453,-0.06591449677944183,-0.05056476593017578,-0.0011816024780273438,-0.07314270734786987,0.05548381805419922,0.011879920959472656,-0.08991634845733643,-0.050574302673339844,-0.0017642974853515625,-0.09285910427570343,0.0,0.08225832134485245,0.08939799666404724,0.09913221001625061,-0.027644742280244827,-0.004734998568892479,0.031648505479097366,0.04064424708485603,-0.1024254560470581,0.06444226950407028,-0.08811695873737335,-0.1207825094461441,-0.4390208125114441,-0.21900856494903564,0.06115569919347763,-0.0014650141820311546,-0.06108642369508743,-0.015794407576322556,-0.13240733742713928,0.16970884799957275,0.00513995997607708,0.07514199614524841
0.12479981034994125,-0.035931024700403214,0.1346888691186905,0.016335973516106606,-0.031188828870654106,0.04449396952986717,0.03728264197707176,-0.07623794674873352,-3.4889953326455725e-07,-0.1334945261478424,-0.1891508400440216,0.06337467581033707,0.2889994978904724,0.04623381048440933,0.00827820785343647,-0.056022513657808304,-0.11140286177396774,-0.17961448431015015,0.2295450121164322,0.00037836041883565485,0.039533793926239014,-0.39728492498397827,0.5965003371238708,0.13145671784877777,-0.2437269389629364,0.1272321343421936,-0.05699414759874344,0.04771289974451065,-0.27743425965309143,0.00015746711869724095,0.039242275059223175,0.13697874546051025,-0.3446190059185028,0.8373465538024902,0.5462597012519836,-0.15416458249092102,-0.18548205494880676,0.5267235040664673,-0.057421598583459854,0.07441449165344238,0.023645546287298203,0.0860339030623436,0.28709810972213745,0.010647833347320557,0.9949069023132324,0.10023427754640579,-0.021084539592266083,-0.09999428689479828,0.9947645664215088,0.05808734893798828,0.007686614990234375,0.148960143327713,-0.09281158447265625,0.00289154052734375,0.14618641138076782,-0.09281063079833984,0.002892017364501953,0.14618641138076782,0.087066650390625,0.00860738754272461,0.14949285984039307,-0.11555194854736328,0.008639812469482422,0.08023345470428467,0.10807609558105469,0.01956653594970703,0.08362516760826111,0.05805683135986328,-0.00388336181640625,-0.19211624562740326,-0.04974174499511719,-0.01066732406616211,-0.19590449333190918,-0.0013484954833984375,0.0030488967895507812,0.06964111328125,0.054096221923828125,0.008504867553710938,-0.06592757999897003,-0.05030059814453125,-0.0011205673217773438,-0.07318468391895294,0.055373191833496094,0.011786460876464844,-0.0899457335472107,-0.050235748291015625,-0.0016021728515625,-0.09290370345115662,0.0007686394965276122,0.08869698643684387,0.08531509339809418,0.09931783378124237,-0.029725871980190277,-0.002283446490764618,0.038301099091768265,0.02135653793811798,-0.12387490272521973,0.053933512419462204,-0.09861651062965393,-0.11402466893196106,-0.434489905834198,-0.21110329031944275,0.061901018023490906,-0.007981885224580765,-0.06806080788373947,0.004147764295339584,-0.13136334717273712,0.17245128750801086,0.014619700610637665,0.07861194759607315
0.11798815429210663,-0.025228822603821754,0.1371479481458664,0.011578678153455257,-0.028322270140051842,0.044983670115470886,0.03599398583173752,-0.08291006833314896,2.263529950141674e-06,-0.1341893970966339,-0.1861286461353302,0.0578434132039547,0.30463215708732605,0.05725764483213425,0.004262479953467846,-0.059874650090932846,-0.10060644894838333,-0.18039296567440033,0.2310391515493393,0.0012763810809701681,0.04111376032233238,-0.4157036244869232,0.6599480509757996,0.15063869953155518,-0.29855307936668396,0.19550232589244843,0.0893244668841362,-0.10286072641611099,-0.4130657911300659,-9.337532537756488e-05,-0.05863655358552933,0.1820259988307953,-0.3236459791660309,0.9393823742866516,0.7124732136726379,-0.289105087518692,-0.23191285133361816,0.6485786437988281,-0.04396264627575874,0.08718458563089371,0.056656789034605026,0.09368672966957092,0.2816246449947357,0.0014101266860961914,0.9947329759597778,0.10248951613903046,-0.020944152027368546,-0.10243775695562363,0.9945188760757446,0.057895660400390625,0.008105278015136719,0.14900976419448853,-0.09294605255126953,0.0018548965454101562,0.14612272381782532,-0.09294700622558594,0.0018548965454101562,0.14612272381782532,0.08686637878417969,0.009305953979492188,0.14956426620483398,-0.11642169952392578,0.007359027862548828,0.08040651679039001,0.1080942153930664,0.020252227783203125,0.08376502990722656,0.05733680725097656,-0.006548404693603516,-0.19180066883563995,-0.04858112335205078,-0.008784294128417969,-0.1960737109184265,-0.0014314651489257812,0.0028786659240722656,0.0696466863155365,0.05387306213378906,0.008435249328613281,-0.06597043573856354,-0.04988670349121094,-0.000926971435546875,-0.073234423995018,0.055069923400878906,0.011527061462402344,-0.09001806378364563,-0.04970741271972656,-0.0012292861938476562,-0.0929563045501709,0.0015372789930552244,0.09676684439182281,0.07906365394592285,0.09952101111412048,-0.013418171554803848,-0.010366551578044891,0.03444724157452583,0.015302306972444057,-0.12054553627967834,0.035689860582351685,-0.09490159898996353,-0.11128993332386017,-0.4255901277065277,-0.2147064208984375,0.06307259947061539,-0.006403037346899509,-0.062149688601493835,0.0142708420753479,-0.13663221895694733,0.17271430790424347,0.018765803426504135,0.06572677940130234
0.11236484348773956,-0.015299168415367603,0.1395406275987625,0.00760759599506855,-0.025207579135894775,0.04664355516433716,0.03372251242399216,-0.0890386775135994,1.0072161416019298e-07,-0.13457582890987396,-0.18298691511154175,0.05395834892988205,0.31910014152526855,0.06902046501636505,-0.0004868143587373197,-0.06290137022733688,-0.08911938220262527,-0.18166156113147736,0.2324562668800354,0.002380842575803399,0.041866227984428406,-0.2891804575920105,0.5441982746124268,0.13240841031074524,-0.20078344643115997,0.16765277087688446,0.10177318006753922,-0.13876613974571228,-0.3406572937965393,-4.625041037797928e-05,-0.01409342885017395,0.18268460035324097,-0.19425761699676514,0.8102105259895325,0.6738013625144958,-0.27124977111816406,-0.16513928771018982,0.671477735042572,-0.07520167529582977,0.08164431899785995,0.0662681981921196,0.034654401242733,0.27341699600219727,-0.006237983703613281,0.9944621324539185,0.10491001605987549,-0.02113918960094452,-0.10501974821090698,0.9942454099655151,0.05768299102783203,0.00847005844116211,0.14907029271125793,-0.0930938720703125,0.0008325576782226562,0.14604279398918152,-0.0930938720703125,0.0008325576782226562,0.14604279398918152,0.0866384506225586,0.009936332702636719,0.14965176582336426,-0.11733150482177734,0.006078243255615234,0.08058285713195801,0.108154296875,0.020872116088867188,0.08394408226013184,0.05665874481201172,-0.009009361267089844,-0.19143959879875183,-0.047576904296875,-0.007175445556640625,-0.19620288908481598,-0.0015211105346679688,0.0026984214782714844,0.0696520209312439,0.05366706848144531,0.008338451385498047,-0.06599012017250061,-0.04952049255371094,-0.0007200241088867188,-0.0732867419719696,0.05478954315185547,0.011258125305175781,-0.09006273746490479,-0.04924201965332031,-0.0008616447448730469,-0.09300926327705383,0.002305918373167515,0.09564624726772308,0.08087962120771408,0.10171644389629364,-0.009012565016746521,-0.012209735810756683,0.032846856862306595,0.0150453494861722,-0.11345653235912323,0.032649967819452286,-0.09067681431770325,-0.10979729145765305,-0.42380258440971375,-0.2097427397966385,0.07051289826631546,-0.007759047206491232,-0.05288992077112198,0.013674762099981308,-0.13891349732875824,0.17128808796405792,0.017330141738057137,0.05844710022211075
0.10795684903860092,-0.006809907034039497,0.14180447161197662,0.00491971243172884,-0.022751854732632637,0.047916192561388016,0.03151842579245567,-0.09356249123811722,-7.225054332593572e-07,-0.13421916961669922,-0.17992332577705383,0.051438625901937485,0.33238160610198975,0.08023224771022797,-0.004713695030659437,-0.06440919637680054,-0.07860026508569717,-0.18311569094657898,0.23360157012939453,0.0033443435095250607,0.04198693856596947,-0.2456655651330948,0.4816470444202423,0.1324598491191864,-0.1358153373003006,0.1273965835571289,0.05671118199825287,-0.12500260770320892,-0.2421322464942932,1.3124206816428341e-05,0.029732992872595787,0.17648392915725708,-0.13310274481773376,0.7607472538948059,0.6458821892738342,-0.2321424037218094,-0.07362672686576843,0.6016440987586975,-0.08462581783533096,0.06542886048555374,0.05466772988438606,0.001723307417705655,0.2624790370464325,-0.012743711471557617,0.9941473603248596,0.10727976262569427,-0.021486878395080566,-0.1075359657406807,0.9939689636230469,0.057468414306640625,0.00873708724975586,0.1491352915763855,-0.09324264526367188,-5.3882598876953125e-05,0.1459546983242035,-0.09324264526367188,-5.3882598876953125e-05,0.1459546685218811,0.08641242980957031,0.010425090789794922,0.14974617958068848,-0.11818599700927734,0.004918575286865234,0.0807388424873352,0.10820198059082031,0.021333694458007812,0.08412465453147888,0.056191444396972656,-0.011152267456054688,-0.1910567581653595,-0.046835899353027344,-0.005886077880859375,-0.19630098342895508,-0.00160980224609375,0.002521038055419922,0.06965664029121399,0.053521156311035156,0.008270263671875,-0.06598950922489166,-0.04924964904785156,-0.0005426406860351562,-0.0733375996351242,0.05459308624267578,0.011049747467041016,-0.09008102118968964,-0.04889869689941406,-0.0005478858947753906,-0.0930594801902771,0.003074557986110449,0.09771658480167389,0.07973707467317581,0.10306936502456665,-0.005519844591617584,-0.015113194473087788,0.031825557351112366,0.013360529206693172,-0.10959392786026001,0.027303770184516907,-0.08739858120679855,-0.10880355536937714,-0.4222206771373749,-0.2075790911912918,0.07681962102651596,-0.011209367774426937,-0.04361317306756973,0.012488842010498047,-0.1415218561887741,0.17110304534435272,0.012853240594267845,0.05676833540201187
0.10454735159873962,0.0004712357185781002,0.14402945339679718,0.003117330139502883,-0.021020811051130295,0.04839780181646347,0.029399018734693527,-0.09687589108943939,-6.967768513277406e-07,-0.1332704722881317,-0.17705224454402924,0.04961945116519928,0.34461110830307007,0.09088725596666336,-0.008598597720265388,-0.06448599696159363,-0.06924062222242355,-0.18475230038166046,0.2346280813217163,0.003943271469324827,0.041914183646440506,-0.18027161061763763,0.40378254652023315,0.12873362004756927,-0.08930477499961853,0.08580226451158524,0.00869041122496128,-0.12227651476860046,-0.1790882796049118,2.239033710793592e-05,0.0613504983484745,0.16450563073158264,-0.09573988616466522,0.6943588852882385,0.6101434826850891,-0.22475647926330566,0.008245273493230343,0.5343036651611328,-0.09526558220386505,0.059048138558864594,0.03166896849870682,-0.005632515996694565,0.2488132268190384,-0.01854538917541504,0.9938069581985474,0.10956195741891861,-0.021853454411029816,-0.10995753109455109,0.9936960339546204,0.05726337432861328,0.008923530578613281,0.14919929206371307,-0.09338665008544922,-0.0007948875427246094,0.14586599171161652,-0.09338665008544922,-0.0007948875427246094,0.14586596190929413,0.0861959457397461,0.010789871215820312,0.14983947575092316,-0.11898422241210938,0.0038957595825195312,0.08088313043117523,0.10825538635253906,0.021653175354003906,0.08430038392543793,0.055912017822265625,-0.013010501861572266,-0.19066932797431946,-0.04628562927246094,-0.004841804504394531,-0.19637829065322876,-0.0016937255859375,0.002350330352783203,0.06966064870357513,0.05343055725097656,0.008238792419433594,-0.06597740948200226,-0.049045562744140625,-0.0004067420959472656,-0.07338456809520721,0.05447101593017578,0.010904312133789062,-0.09008319675922394,-0.048641204833984375,-0.00029659271240234375,-0.09310509264469147,0.003843197599053383,0.1398904025554657,0.030263751745224,0.10890039801597595,0.025751736015081406,-0.07012442499399185,0.005087841302156448,0.060275860130786896,-0.05792330205440521,0.013247893191874027,-0.08332458138465881,-0.10247219353914261,-0.3892768323421478,-0.2759101688861847,0.04595009982585907,-0.019002750515937805,-0.06375963240861893,-0.014509294182062149,-0.15101110935211182,0.1485198587179184,0.01574607565999031,0.04919533431529999
0.10332398861646652,0.00836728885769844,0.14480535686016083,-0.007581484038382769,-0.02392634190618992,0.04544801265001297,0.03844933584332466,-0.08747678995132446,-4.243709383899841e-07,-0.130768820643425,-0.17322827875614166,0.05796834081411362,0.3479299545288086,0.09402215480804443,-0.012594175525009632,-0.05067317932844162,-0.10446450114250183,-0.18751618266105652,0.23328743875026703,0.026893995702266693,0.03373156115412712,0.0552726611495018,0.0029954146593809128,0.06499107927083969,0.0724329948425293,-0.05242469906806946,-0.326894611120224,0.038933008909225464,0.09205584228038788,0.014925900846719742,0.15362480282783508,0.15599656105041504,0.08846656233072281,0.10526226460933685,-0.07013750076293945,-0.2637571394443512,0.38966435194015503,-0.33181723952293396,-0.1400093138217926,-0.08706271648406982,-0.2859460115432739,-0.0985008031129837,0.2445673793554306,-0.010220646858215332,0.9936043620109558,0.11245556175708771,-0.017342016100883484,-0.11262065172195435,0.9934867024421692,0.05814552307128906,0.007933616638183594,0.14891283214092255,-0.09261417388916016,-0.00016021728515625,0.14636005461215973,-0.09261512756347656,-0.00016021728515625,0.14636005461215973,0.08710098266601562,0.009488582611083984,0.14940311014652252,-0.1186990737915039,0.004764556884765625,0.08158822357654572,0.1092081069946289,0.020005226135253906,0.08382357656955719,0.05563640594482422,-0.014771461486816406,-0.19078978896141052,-0.045207977294921875,-0.004524707794189453,-0.19605636596679688,-0.0012989044189453125,0.0021648406982421875,0.06967510282993317,0.053338050842285156,0.007482051849365234,-0.0662924200296402,-0.04867076873779297,0.000278472900390625,-0.07310168445110321,0.05434131622314453,0.010017871856689453,-0.09041373431682587,-0.048160552978515625,0.00046825408935546875,-0.09281918406486511,0.00461183674633503,0.0771186426281929,0.10475726425647736,0.10423080623149872,0.02794199436903,-0.0689128041267395,0.015012947842478752,0.05790052190423012,-0.06760507822036743,0.12423990666866302,-0.09161341935396194,-0.11770500242710114,-0.4314705729484558,-0.2228832095861435,0.08545034378767014,-0.023280063644051552,-0.08227541297674179,-0.016455169767141342,-0.15329301357269287,0.15007948875427246,0.05331140011548996,0.06678075343370438
0.1040857583284378,0.010713102295994759,0.14571231603622437,-0.007762779016047716,-0.02488074265420437,0.038140032440423965,0.04177817329764366,-0.08465453237295151,1.164519630947325e-06,-0.13067589700222015,-0.1718117594718933,0.06060865521430969,0.3484521210193634,0.09647738188505173,-0.017847679555416107,-0.05269594117999077,-0.1108483150601387,-0.1902475357055664,0.2319173514842987,0.02529684454202652,0.03426695242524147,0.09691273421049118,0.007906988263130188,0.0750044584274292,0.026283100247383118,0.12065258622169495,-0.43971529603004456,-0.18808816373348236,0.010751234367489815,0.0025369038339704275,0.002179516013711691,0.013491031713783741,0.10600880533456802,-0.06415556371212006,0.2957014739513397,-0.3440764248371124,-0.22942674160003662,0.12818171083927155,-0.1568617969751358,-0.08175311237573624,-0.030624181032180786,-0.32962584495544434,0.24448537826538086,-0.006494402885437012,0.993611752986908,0.112666055560112,-0.01662397012114525,-0.11276014149188995,0.9934831857681274,0.05836296081542969,0.007318973541259766,0.14885854721069336,-0.09248065948486328,0.000873565673828125,0.1464444100856781,-0.09247970581054688,0.0008740425109863281,0.1464444100856781,0.08733272552490234,0.008556842803955078,0.14932221174240112,-0.11872482299804688,0.006027698516845703,0.08175569772720337,0.1098470687866211,0.018700122833251953,0.08382239937782288,0.05564117431640625,-0.015442848205566406,-0.19079869985580444,-0.045380592346191406,-0.004741191864013672,-0.19598722457885742,-0.0012121200561523438,0.0021562576293945312,0.06967699527740479,0.05335426330566406,0.007145404815673828,-0.06636501848697662,-0.048740386962890625,0.00041484832763671875,-0.07304656505584717,0.05436229705810547,0.009625911712646484,-0.09049186110496521,-0.048248291015625,0.000591278076171875,-0.09276461601257324,0.005380476359277964,0.09891420602798462,0.08679865300655365,0.10389235615730286,0.020033657550811768,-0.07766140252351761,0.019974157214164734,0.05048338696360588,-0.050382159650325775,0.08414805680513382,-0.10131732374429703,-0.11159613728523254,-0.40011128783226013,-0.23984204232692719,0.06952846795320511,-0.017227159813046455,-0.06132630258798599,-0.01848875731229782,-0.14454154670238495,0.139142706990242,0.055463507771492004,0.034712135791778564
0.10472417622804642,0.012829705141484737,0.14682626724243164,-0.008872440084815025,-0.025613410398364067,0.03199479356408119,0.04356289282441139,-0.082025445997715,2.8960639610886574e-06,-0.1321401596069336,-0.1704321652650833,0.06412077695131302,0.3479859530925751,0.09998419135808945,-0.02233058214187622,-0.05644040182232857,-0.11422748118638992,-0.19177652895450592,0.22946079075336456,0.025650374591350555,0.034208353608846664,0.0888485461473465,0.05794952064752579,0.08152557164430618,0.051255159080028534,0.09313831478357315,-0.29638564586639404,0.13496080040931702,-0.013821609318256378,0.00032243249006569386,-0.10535942018032074,0.07845502346754074,0.20772553980350494,-0.01657482050359249,0.1548246443271637,-0.21580958366394043,-0.2494976818561554,0.18804818391799927,-0.08272197097539902,-0.1483965665102005,-0.007644427940249443,-0.1744636446237564,0.2444203794002533,-0.0041561126708984375,0.993560791015625,0.11322297155857086,-0.016010165214538574,-0.11327555775642395,0.9934346079826355,0.058524131774902344,0.006817340850830078,0.14881867170333862,-0.09237003326416016,0.00164031982421875,0.14650791883468628,-0.09236907958984375,0.0016398429870605469,0.14650791883468628,0.08750343322753906,0.007811546325683594,0.14926248788833618,-0.11884403228759766,0.007062435150146484,0.08193477988243103,0.11035823822021484,0.017641067504882812,0.08383288979530334,0.05567646026611328,-0.015830039978027344,-0.19082745909690857,-0.04531669616699219,-0.005015850067138672,-0.1959214210510254,-0.0011463165283203125,0.0021195411682128906,0.06967920064926147,0.05336284637451172,0.006918907165527344,-0.06642022728919983,-0.0487213134765625,0.0005192756652832031,-0.07300211489200592,0.05437469482421875,0.009359359741210938,-0.09055103361606598,-0.04822349548339844,0.0006933212280273438,-0.09272009134292603,0.006149115972220898,0.10560977458953857,0.07998556643724442,0.10379670560359955,0.015013974159955978,-0.07792194187641144,0.02089780941605568,0.051270488649606705,-0.04597005620598793,0.08362259715795517,-0.1062520295381546,-0.10806483030319214,-0.39224374294281006,-0.24414536356925964,0.07263361662626266,-0.02282838150858879,-0.05737682431936264,-0.021306883543729782,-0.14274360239505768,0.13678203523159027,0.05526834353804588,0.033065199851989746
0.10561691969633102,0.014759225770831108,0.14784188568592072,-0.0100809745490551,-0.026578059419989586,0.02837960049510002,0.046298280358314514,-0.07893706858158112,2.350394197492278e-06,-0.13450109958648682,-0.1685011237859726,0.06807591021060944,0.3478708565235138,0.1020626351237297,-0.02582378499209881,-0.06029413640499115,-0.11673514544963837,-0.1929345428943634,0.22688806056976318,0.026329925283789635,0.0349552258849144,0.09106902778148651,0.04810388758778572,0.0678795725107193,0.047620560973882675,0.07164845615625381,-0.15568162500858307,0.22765623033046722,0.014039061963558197,-0.00017343173385597765,-0.15098901093006134,0.10982269048690796,0.21434734761714935,0.003729325719177723,0.10898693650960922,-0.2043839395046234,-0.2277015745639801,0.23362258076667786,-0.06414764374494553,-0.15190677344799042,0.019809778779745102,-0.09859762340784073,0.24436652660369873,-0.001258254051208496,0.9934418797492981,0.11433179676532745,-0.015813753008842468,-0.11433735489845276,0.993316113948822,0.05862712860107422,0.006342887878417969,0.14879819750785828,-0.09229755401611328,0.0021448135375976562,0.14654764533042908,-0.09229755401611328,0.0021448135375976562,0.14654764533042908,0.08761310577392578,0.00714874267578125,0.14923042058944702,-0.11890125274658203,0.007890701293945312,0.08205574750900269,0.11073875427246094,0.016709327697753906,0.08385637402534485,0.05582237243652344,-0.016143321990966797,-0.1908377707004547,-0.04516124725341797,-0.005248546600341797,-0.19586807489395142,-0.0011034011840820312,0.002045154571533203,0.06968212127685547,0.053412437438964844,0.006710529327392578,-0.06645090878009796,-0.048671722412109375,0.0006761550903320312,-0.07297420501708984,0.054442405700683594,0.009128570556640625,-0.09058323502540588,-0.04815959930419922,0.0008525848388671875,-0.09269177913665771,0.006917755585163832,0.10836152732372284,0.07730869203805923,0.10418425500392914,0.012858577072620392,-0.07752430438995361,0.021114569157361984,0.05083170160651207,-0.04514783248305321,0.08598265796899796,-0.11010395735502243,-0.10648703575134277,-0.39066484570503235,-0.2459295690059662,0.07424397021532059,-0.02391437441110611,-0.05530370771884918,-0.022734805941581726,-0.14102430641651154,0.13595907390117645,0.05772402137517929,0.03283028304576874
